GEOID,Slope,VRML,VRM,VRML_St
26143,1.336997,0.000053,0.000181,0.000073
26133,1.759699,0.000091,0.000291,0.000073
51063,6.748155,0.000773,0.003351,0.000533
31083,1.670867,0.000068,0.000238,0.000076
46073,1.183893,0.000037,0.000115,0.000099
40073,0.814372,0.000022,0.00006,0.000083
20187,0.582267,0.000014,0.000032,0.00005
51530,5.856964,0.000572,0.002639,0.000533
38019,0.78443,0.000034,0.000123,0.000063
29161,3.593152,0.000309,0.001191,0.000189
29121,1.776329,0.000088,0.000303,0.000189
37097,2.593605,0.000163,0.0006,0.000326
47133,6.329816,0.000613,0.002788,0.000501
23019,2.497307,0.000073,0.000368,0.000116
50003,9.264077,0.000425,0.002918,0.00036
27055,6.126456,0.000863,0.003923,0.000071
51685,1.811418,0.000083,0.000278,0.000533
13059,2.453697,0.000147,0.000514,0.000157
20045,1.857286,0.000093,0.000344,0.00005
47047,1.563815,0.000079,0.00023,0.000501
13089,2.656737,0.000157,0.000577,0.000157
13043,1.254795,0.000053,0.000148,0.000157
13147,1.99102,0.0001,0.000338,0.000157
28107,1.518744,0.000068,0.000228,0.000088
13057,3.921145,0.000313,0.001222,0.000157
13231,2.061412,0.000122,0.000386,0.000157
13253,1.212007,0.000061,0.000168,0.000157
21041,4.735884,0.000621,0.002428,0.000807
31161,2.25689,0.000083,0.000381,0.000076
26095,1.167505,0.00005,0.000153,0.000073
55115,1.56551,0.000081,0.000273,0.000164
13087,1.608738,0.000085,0.000268,0.000157
13005,0.983706,0.00004,0.000109,0.000157
13119,2.666633,0.000164,0.000585,0.000157
21113,3.2549,0.000393,0.001495,0.000807
13247,2.549456,0.000135,0.000513,0.000157
17193,1.031566,0.00004,0.00012,0.000059
17123,1.179724,0.000058,0.000205,0.000059
1133,3.576487,0.000321,0.001167,0.000183
29143,0.509987,0.000021,0.000046,0.000189
48447,1.434675,0.000049,0.000208,0.000105
48483,1.596914,0.000089,0.000223,0.000105
26057,0.806952,0.000034,0.00009,0.000073
48505,0.891336,0.000015,0.000047,0.000105
41037,4.144997,0.000191,0.001122,0.000839
13099,1.258134,0.000064,0.000181,0.000157
27071,0.825799,0.000031,0.00009,0.000071
39131,5.948891,0.000583,0.002871,0.000249
13199,2.301254,0.000143,0.00048,0.000157
48017,0.701518,0.000019,0.000047,0.000105
26087,1.347633,0.000066,0.000199,0.000073
42093,4.711148,0.00031,0.00157,0.00037
48231,0.99139,0.000039,0.000099,0.000105
28041,1.694648,0.000075,0.000252,0.000088
27005,1.394788,0.000072,0.00023,0.000071
27009,0.93644,0.000032,0.000095,0.000071
46067,0.840277,0.000032,0.000089,0.000099
12081,0.741242,0.000034,0.000081,0.000081
39055,1.963663,0.000079,0.000274,0.000249
48425,2.37243,0.00011,0.000453,0.000105
1053,1.686172,0.000068,0.000237,0.000183
13259,2.753742,0.000188,0.000632,0.000157
20169,1.302034,0.000059,0.000165,0.00005
26131,2.307928,0.000104,0.000427,0.000073
9015,3.380473,0.000146,0.000676,0.000208
8047,12.713354,0.001061,0.006497,0.000564
19113,1.641631,0.000077,0.000259,0.000094
19145,2.091296,0.000112,0.000355,0.000094
18137,1.787528,0.000134,0.000452,0.000102
55027,1.415739,0.000064,0.000234,0.000164
20119,1.103297,0.000041,0.000119,0.00005
38049,0.668356,0.000019,0.000053,0.000063
46021,1.410691,0.000054,0.000184,0.000099
27081,1.196512,0.000037,0.00013,0.000071
